2017-08-21 15:30:15,157 [ 958838]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:15,158 [ 958839]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:15,159 [ 958840]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:15,183 [ 958864]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:30:15,184 [ 958865]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:15,186 [ 958867]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:30:15,187 [ 958868]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node MacroIf 
2017-08-21 15:30:15,187 [ 958868]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContentComment 
2017-08-21 15:30:15,188 [ 958869]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:15,188 [ 958869]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:15,189 [ 958870]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:15,190 [ 958871]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:15,192 [ 958873]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:15,199 [ 958880]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:15,342 [ 959023]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:15,344 [ 959025]   WARN - CPPLanguage.editor.IntentionIndicatorPanel - IntentionContainer_Editor: Could not find editor cell for node TextContent 
2017-08-21 15:30:42,274 [ 985955]   INFO - CPPImporter.plugin.Keep_Action - [LOG] Intention Keep for 3 nodes. 
2017-08-21 15:30:42,274 [ 985955]   INFO - CPPImporter.plugin.Keep_Action - [LOG] View of Keep Intention is Clone 
2017-08-21 15:30:42,284 [ 985965]   INFO - CPPImporter.plugin.Keep_Action - Update Preview 
2017-08-21 15:30:42,284 [ 985965]   INFO - CPPImporter.plugin.UpdatePreview - Initialize future model 
2017-08-21 15:30:42,322 [ 986003]   INFO - CPPImporter.plugin.UpdatePreview - Create node mapping 
2017-08-21 15:30:42,322 [ 986003]   INFO - CPPImporter.plugin.UpdatePreview - Node mapping done 
2017-08-21 15:30:42,323 [ 986004]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:42,324 [ 986005]   WARN - CPPImporter.plugin.IntentionExecutor - true branch. indexOf node 0 
2017-08-21 15:30:42,324 [ 986005]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:42,327 [ 986008]   INFO - CPPImporter.plugin.IntentionExecutor - defined(FEAT_CMDL_COMPL)isComplexCondition false 
2017-08-21 15:30:42,327 [ 986008]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:42,327 [ 986008]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Remove 
2017-08-21 15:30:42,327 [ 986008]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:42,327 [ 986008]   INFO - CPPImporter.plugin.IntentionExecutor - defined(OS2)isComplexCondition false 
2017-08-21 15:30:42,327 [ 986008]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:42,328 [ 986009]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Remove 
2017-08-21 15:30:42,328 [ 986009]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:42,328 [ 986009]   WARN - CPPImporter.plugin.IntentionExecutor - MakeMandatory: node 0 is not in #if/#ifdef 
2017-08-21 15:30:42,328 [ 986009]   WARN - CPPImporter.plugin.IntentionExecutor - Action MakeMandatory only possible if all selected nodes are within an #if/#ifdef 
2017-08-21 15:30:42,328 [ 986009]  ERROR - CPPImporter.plugin.IntentionExecutor - Failed prerequiste check 
2017-08-21 15:30:42,328 [ 986009]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:42,328 [ 986009]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 1 
2017-08-21 15:30:42,340 [ 986021]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:42,341 [ 986022]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:42,341 [ 986022]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:42,341 [ 986022]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:42,342 [ 986023]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:42,342 [ 986023]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:42,342 [ 986023]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:42,343 [ 986024]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:42,343 [ 986024]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:42,343 [ 986024]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:42,344 [ 986025]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention KeepAsFeature 
2017-08-21 15:30:42,344 [ 986025]   WARN - CPPImporter.plugin.IntentionExecutor - else branch. indexOf node 0 
2017-08-21 15:30:42,345 [ 986026]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:42,345 [ 986026]   INFO - CPPImporter.plugin.IntentionExecutor - defined(FEAT_CMDL_COMPL)isComplexCondition false 
2017-08-21 15:30:42,345 [ 986026]   WARN - CPPImporter.plugin.IntentionExecutor - true branch. indexOf node 0 
2017-08-21 15:30:42,345 [ 986026]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
2017-08-21 15:30:42,345 [ 986026]   INFO - CPPImporter.plugin.IntentionExecutor - defined(FEAT_CMDHIST)isComplexCondition false 
2017-08-21 15:30:42,345 [ 986026]   WARN - CPPImporter.plugin.IntentionExecutor - true branch. indexOf node 0 
2017-08-21 15:30:42,346 [ 986027]   WARN - CPPImporter.plugin.UpdatePreview - Execute intention Keep 
