id,pr,sha,author,committer,mergemessage,#parents,url,html
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,2b5e6c05d9b20ab0387370c47df2716474af18c2,jaysonkelly,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/2b5e6c05d9b20ab0387370c47df2716474af18c2,https://github.com/MarlinFirmware/Marlin/commit/2b5e6c05d9b20ab0387370c47df2716474af18c2
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,1d6426faa6b0e0bbad55802a0a0b3d2e5d77f3a0,jaysonkelly,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/1d6426faa6b0e0bbad55802a0a0b3d2e5d77f3a0,https://github.com/MarlinFirmware/Marlin/commit/1d6426faa6b0e0bbad55802a0a0b3d2e5d77f3a0
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,b5677e7e97c07a046dc54eecd1a38884e8e8675d,jaysonkelly,web-flow,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/b5677e7e97c07a046dc54eecd1a38884e8e8675d,https://github.com/MarlinFirmware/Marlin/commit/b5677e7e97c07a046dc54eecd1a38884e8e8675d
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,0f768852d5f344b861c46789c83d8d1890e09fad,jaysonkelly,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/0f768852d5f344b861c46789c83d8d1890e09fad,https://github.com/MarlinFirmware/Marlin/commit/0f768852d5f344b861c46789c83d8d1890e09fad
5726,https://github.com/MarlinFirmware/Marlin/pull/5726,6f727ad106a3f260360edf9adfe935ae520f4f95,jaysonkelly,web-flow,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/6f727ad106a3f260360edf9adfe935ae520f4f95,https://github.com/MarlinFirmware/Marlin/commit/6f727ad106a3f260360edf9adfe935ae520f4f95
5716,https://github.com/MarlinFirmware/Marlin/pull/5716,3322533b682fa583094e1de4dacb4414bd7cee0e,duisenberg,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/3322533b682fa583094e1de4dacb4414bd7cee0e,https://github.com/MarlinFirmware/Marlin/commit/3322533b682fa583094e1de4dacb4414bd7cee0e
5711,https://github.com/MarlinFirmware/Marlin/pull/5711,426a9a8fb43f74a845f7918a85f8b1a29bf89aba,Bob-the-Kuhn,Bob-the-Kuhn,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/426a9a8fb43f74a845f7918a85f8b1a29bf89aba,https://github.com/MarlinFirmware/Marlin/commit/426a9a8fb43f74a845f7918a85f8b1a29bf89aba
5709,https://github.com/MarlinFirmware/Marlin/pull/5709,4f72077d021df8435c5d219377fc5a1ad333bbb6,dot-bob,dot-bob,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/4f72077d021df8435c5d219377fc5a1ad333bbb6,https://github.com/MarlinFirmware/Marlin/commit/4f72077d021df8435c5d219377fc5a1ad333bbb6
5706,https://github.com/MarlinFirmware/Marlin/pull/5706,fa594b29e65152504431e25f414cc1e02c6ce0fe,tobster-de,tobster-de,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/fa594b29e65152504431e25f414cc1e02c6ce0fe,https://github.com/MarlinFirmware/Marlin/commit/fa594b29e65152504431e25f414cc1e02c6ce0fe
5706,https://github.com/MarlinFirmware/Marlin/pull/5706,0e12ecce45cd33676bfe249c085d5fe4cba1d34a,tobster-de,tobster-de,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/0e12ecce45cd33676bfe249c085d5fe4cba1d34a,https://github.com/MarlinFirmware/Marlin/commit/0e12ecce45cd33676bfe249c085d5fe4cba1d34a
5706,https://github.com/MarlinFirmware/Marlin/pull/5706,dbdd4356ce3530c30ce07b7e29689c15e5733fa1,tobster-de,web-flow,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/dbdd4356ce3530c30ce07b7e29689c15e5733fa1,https://github.com/MarlinFirmware/Marlin/commit/dbdd4356ce3530c30ce07b7e29689c15e5733fa1
5696,https://github.com/MarlinFirmware/Marlin/pull/5696,0d147ead669bc69e384ed3c094ceff0732201ad0,manianac,thinkyhead,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/0d147ead669bc69e384ed3c094ceff0732201ad0,https://github.com/MarlinFirmware/Marlin/commit/0d147ead669bc69e384ed3c094ceff0732201ad0
5691,https://github.com/MarlinFirmware/Marlin/pull/5691,f6858d997464e5825fd61a79101d5a80e14ed5c7,AnHardt,AnHardt,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/f6858d997464e5825fd61a79101d5a80e14ed5c7,https://github.com/MarlinFirmware/Marlin/commit/f6858d997464e5825fd61a79101d5a80e14ed5c7
5691,https://github.com/MarlinFirmware/Marlin/pull/5691,fa26767efe50d278d4dfa66df9f48831f14c7af2,AnHardt,AnHardt,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/fa26767efe50d278d4dfa66df9f48831f14c7af2,https://github.com/MarlinFirmware/Marlin/commit/fa26767efe50d278d4dfa66df9f48831f14c7af2
5690,https://github.com/MarlinFirmware/Marlin/pull/5690,d1ed28d498d5236866ed9aa6ad2b5f5e849df5b5,LIII-XXII,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/d1ed28d498d5236866ed9aa6ad2b5f5e849df5b5,https://github.com/MarlinFirmware/Marlin/commit/d1ed28d498d5236866ed9aa6ad2b5f5e849df5b5
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,d97dc10216d9a431278052e5b60973bafeeed7e0,thinkyhead,thinkyhead,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/d97dc10216d9a431278052e5b60973bafeeed7e0,https://github.com/MarlinFirmware/Marlin/commit/d97dc10216d9a431278052e5b60973bafeeed7e0
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,87d89b8cc9aefdaca5898ff64f00778abf644d1c,thinkyhead,thinkyhead,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/87d89b8cc9aefdaca5898ff64f00778abf644d1c,https://github.com/MarlinFirmware/Marlin/commit/87d89b8cc9aefdaca5898ff64f00778abf644d1c
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,c69f213ae8999c1fbb4e364c2c6e5431d90be65b,thinkyhead,thinkyhead,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/c69f213ae8999c1fbb4e364c2c6e5431d90be65b,https://github.com/MarlinFirmware/Marlin/commit/c69f213ae8999c1fbb4e364c2c6e5431d90be65b
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,182a1c949f27fd699d60cf971d88ecc3c8a7966d,thinkyhead,thinkyhead,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/182a1c949f27fd699d60cf971d88ecc3c8a7966d,https://github.com/MarlinFirmware/Marlin/commit/182a1c949f27fd699d60cf971d88ecc3c8a7966d
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,f2c33890524c2d200217f1c0f4df122c63b2c3ae,robimarko,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/f2c33890524c2d200217f1c0f4df122c63b2c3ae,https://github.com/MarlinFirmware/Marlin/commit/f2c33890524c2d200217f1c0f4df122c63b2c3ae
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,1675f3b21e50a61739313eb3df472d68640fb936,robimarko,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/1675f3b21e50a61739313eb3df472d68640fb936,https://github.com/MarlinFirmware/Marlin/commit/1675f3b21e50a61739313eb3df472d68640fb936
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,4a8a17754ad8ae3c258696a97ff1e5048015f17f,robimarko,web-flow,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/4a8a17754ad8ae3c258696a97ff1e5048015f17f,https://github.com/MarlinFirmware/Marlin/commit/4a8a17754ad8ae3c258696a97ff1e5048015f17f
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,33f0b235f4d87ddc0d9181843563cb5d8c294029,thinkyhead,web-flow,True,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/33f0b235f4d87ddc0d9181843563cb5d8c294029,https://github.com/MarlinFirmware/Marlin/commit/33f0b235f4d87ddc0d9181843563cb5d8c294029
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,7bea5e5e5701de0b90b6c422c954337ce860bb0f,thinkyhead,thinkyhead,False,2,https://api.github.com/repos/MarlinFirmware/Marlin/commits/7bea5e5e5701de0b90b6c422c954337ce860bb0f,https://github.com/MarlinFirmware/Marlin/commit/7bea5e5e5701de0b90b6c422c954337ce860bb0f
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,bbafe2237288e8c0110faff86da01ac85d881569,hexane360,hexane360,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/bbafe2237288e8c0110faff86da01ac85d881569,https://github.com/MarlinFirmware/Marlin/commit/bbafe2237288e8c0110faff86da01ac85d881569
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,d2489463b5d8d07b13d08a65580e1cc87eaee122,hexane360,hexane360,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/d2489463b5d8d07b13d08a65580e1cc87eaee122,https://github.com/MarlinFirmware/Marlin/commit/d2489463b5d8d07b13d08a65580e1cc87eaee122
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,9f805eb1ce728e2ad80639b6d62da443577c8801,hexane360,hexane360,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/9f805eb1ce728e2ad80639b6d62da443577c8801,https://github.com/MarlinFirmware/Marlin/commit/9f805eb1ce728e2ad80639b6d62da443577c8801
5688,https://github.com/MarlinFirmware/Marlin/pull/5688,0f35d1e6f7f66028ad87d327b235c375800fae2e,hexane360,hexane360,False,1,https://api.github.com/repos/MarlinFirmware/Marlin/commits/0f35d1e6f7f66028ad87d327b235c375800fae2e,https://github.com/MarlinFirmware/Marlin/commit/0f35d1e6f7f66028ad87d327b235c375800fae2e
